PF01887	SAM_HAT_N	0.9974674996097006
PF19082	DUF5773	19.81999348927308
PF17892	Cadherin_5	0.04096308390197011
PF03227	GILT	0.21286670719262507
PF03636	Glyco_hydro_65N	0.6261636077233922
PF20267	GREB1_C	4.910843549340914
PF21054	RUBC_PIKBD	1.5065105987109615
PF19856	DUF6331	6.078343662850642
PF07960	CBP4	3.499613078877144
PF16966	Porin_8	19.81999348927308
PF00208	ELFV_dehydrog	0.0910048376304203
PF12806	Acyl-CoA_dh_C	0.7649784879163597
PF06825	HSBP1	1.6119553771131991
PF12294	DUF3626	0.8861827051240949
PF12085	DUF3562	6.078343662850642
PF06648	AcMNPV_Ac75	6.078343662850642
PF18285	LuxT_C	18.81999348927308
PF15753	BLOC1S3	2.80333224821218
PF10388	YkuI_C	9.117515494275963
PF07217	Het-C	0.46767952885115227
PF18914	DUF5666	0.17788970324497275
PF05634	APO_RNA-bind	0.5754620190055966
PF20138	DUF6528	1.3529192490459938
PF17805	AsnC_trans_reg2	0.7611811307713157
PF12918	TcdB_N	4.971034297888187
PF00746	Gram_pos_anchor	0.032010068969608764
PF14237	GYF_2	0.06424881571235411
PF10533	Plant_zn_clust	1.3796488454089417
PF10577	FAM171A1-2-B_N	0.7117515494275963
PF20126	DUF6516	9.40999674463654
PF08822	DUF1804	19.81999348927308
PF03600	CitMHS	0.1250207070042864
PF21010	HA2_C	0.08554372971296435
PF19781	DUF6266	3.499613078877144
PF09855	zinc_ribbon_13	5.939997829757694
PF19193	Tectonin	0.16861824152455052
PF06262	Zincin_1	0.6822923996639718
PF14655	RAB3GAP2_N	0.5309213278173646
PF13282	DUF4070	1.318332790772757
PF06959	RecQ5	4.162517121957692
PF01269	Fibrillarin	0.1504835981001136
PF21202	SLX1_C	0.8116966735357851
PF09431	SPIN90_LRD	0.3613352060182021
PF20093	DUF6484	3.4470061977103854
PF12508	Transposon_TraM	19.81999348927308
PF14540	NTF-like	8.90999674463654
PF19500	DUF6035	19.81999348927308
PF21107	STPRs	0.4789398673003516
PF13084	DUF3943	3.402527713443096
PF15567	Imm35	2.3568664849122456
PF08016	PKD_channel	0.08125148308044648
PF17844	SCP_3	2.872505164758654
PF08315	cwf18	0.5579668884114671
PF16124	RecQ_Zn_bind	0.16576379151000453
PF07107	WI12	0.8610036330214289
PF04384	Fe-S_assembly	4.37451634859643
PF08841	DDR	5.83268846479524
PF09717	CPW_WPC	0.7325034243915386
PF06935	DUF1284	2.102499186159135
PF15029	TMEM174	19.81999348927308
PF08858	IDEAL	9.117515494275963
PF19467	DUF6004	9.90999674463654
PF19017	DUF5746	6.078343662850642
PF16020	Deltameth_res	4.25315964180387
PF09864	MliC	0.5306718664053114
PF07801	DUF1647	0.865114776434972
PF03826	OAR	0.7908350549195514
PF16051	DUF4797	19.81999348927308
PF13696	zf-CCHC_2	0.18498102588911916
PF14047	DCR	9.40999674463654
PF09076	Crystall_2	18.81999348927308
PF18582	HZS_alpha	0.3243625859582177
PF08928	PoNi_N	5.83268846479524
PF16912	Glu_dehyd_C	1.966566331002843
PF06074	DUF935	1.6235030988551928
PF07445	PriC	2.227499186159135
PF06185	YecM	2.402856212753297
PF13838	Clathrin_H_link	0.6381197170794738
PF16381	Coatomer_g_Cpla	0.5227374922606616
PF15526	Ntox21	1.692781220950214
PF07894	FAM83	0.7680280935317892
PF19555	DUF6078	9.40999674463654
PF21218	Fpg-like_C	1.9465082469786872
PF07595	Planc_extracel	0.38670260772602383
PF11502	BCL9	19.81999348927308
PF09153	MGMT_N	18.81999348927308
PF11549	Sec31	8.74903269719286
PF01536	SAM_decarbox	0.511034258250796
PF03460	NIR_SIR_ferr	0.20941493479202195
PF02511	Thy1	0.6505222823541525
PF12458	DUF3686	3.402527713443096
PF14952	zf-tcix	1.8331183771539687
PF20063	DUF6462	19.81999348927308
PF12311	DUF3632	0.3486934520296603
PF06390	NESP55	1.665006848783077
PF19824	Tlp	19.81999348927308
PF12256	TcdB_toxin_midN	0.40434165388422044
PF00400	WD40	0.0028274893141233526
PF02657	SufE	0.604086058099405
PF06049	LSPR	5.0217019957032045
PF17685	DUF5533	9.90999674463654
PF18896	SLT_3	0.5283483199109423
PF10505	NARG2_C	0.8431187388610198
PF14501	HATPase_c_5	0.34494064190611573
PF05351	GMP_PDE_delta	0.5699997495874263
PF03184	DDE_1	0.030891096383395635
PF14722	KRAP_IP3R_bind	1.8688881654747866
PF14851	FAM176	2.062258174298215
PF13405	EF-hand_6	0.04305083727475892
PF16875	Glyco_hydro_36N	0.5849430739895176
PF14502	HTH_41	3.402527713443096
PF02237	BPL_C	0.415499061590755
PF01345	DUF11	0.016494784448529698
PF16572	HlyD_D4	5.83268846479524
PF21453	NCAP_ISAV_hel	9.90999674463654
PF18329	SGBP_B_XBD	1.4302300589111585
PF00282	Pyridoxal_deC	0.032174107181359955
PF13677	MotB_plug	0.8772413466861507
PF05714	PFam54_60	19.81999348927308
PF10599	Nup_retrotrp_bd	5.142558688831441
PF13289	SIR2_2	0.14192132512680075
PF14116	YyzF	19.81999348927308
PF02983	Pro_Al_protease	0.9521894367844954
PF19516	DUF6049	2.2875197953164967
PF15699	NPR1_interact	2.80333224821218
PF09548	Spore_III_AB	19.81999348927308
PF11463	R-HINP1I	18.81999348927308
PF15152	Kisspeptin	5.83268846479524
PF18920	DUF5671	2.7750114146384615
PF09535	Gmx_para_CXXCG	9.40999674463654
PF09670	Cas_Cas02710	0.8369503326172008
PF09254	FokI_cleav_dom	4.20499837231827
PF10345	Cohesin_load	0.438255802565303
PF05705	DUF829	0.13763138765863023
PF02994	Transposase_22	0.2733414027463466
PF19510	DUF6044	19.81999348927308
PF07819	PGAP1	0.10162340110095926
PF18483	Bact_lectin	0.0648192823479286
PF17779	NOD2_WH	0.43418347294864745
