PPP1R42	0.050371443913726555
Myb_Cef	1.0010363382488217
PTZ00436	0.2264758001346812
SrmB	0.07249518090739418
KH-I	0.07425130314063036
SET_SMYD	0.20056530354693772
ANKYR	0.007439491510012498
Glutenin_hmw	0.362470292677796
Ubl1_cv_Nsp3_N-like	0.027541922061267588
MPN_NPL4	2.3046597518536944
PHA03378	0.04794281617490734
Rcd1	2.411805223229056
ASKHA_ATPase-like	0.06901707656202409
TRAPPC-Trs85	1.0744322402540585
HAD_like	0.05542330853779385
P-ATPase-V	1.4990980053212113
PKc_like	0.0058236542128440915
HEAT	0.10053798621742101
DnaJ	0.038608923642386175
zf-CSL	5.8466118803553915
EGF_MSP1_1	2.3703843013459682
EGF_3	0.18318490377416866
PspC_subgroup_2	0.12671048966156756
TryThrA_C	0.42778762247662
PTZ00121	0.0065990999361460944
MATE_like	0.33105348377657307
PRK12678	0.013379587908750584
Pericardin_rpt	2.9912516333089156
rad1	1.558853917421792
XPF_nuclease_XPF_euk	3.158582517914304
PHA03247	0.00471872464013039
Mito_carr	0.0676387153319586
U1snRNP70_N	5.6390931307159695
RRM_snRNP70	1.4244429015087623
DsbD	1.535417182532738
SR_alpha_SRX	3.652086055514859
SRalpha_C	2.7046886606986607
Ubl_ubiquitin	0.34323834647642987
Ribosomal_L40e	3.5122397583435974
AAT_I	0.2131136338292988
Hia	0.5699244026082446
AidA	0.15519319787102887
WD40	0.006988789808429048
PFU	2.665869104329183
PUL	1.4833383568748566
CysPc	0.1421665568640413
Calpain_III	0.44603171284069276
CDF_efflux_DmeF	1.7116529700888479
COX2	0.6159312552573138
PH-like	0.015077105999465226
Peptidase_C92	1.2745368154860373
PRMT5_TIM	5.5056998603685186
PRMT5	2.1637509285589287
PRMT5_C	5.460317128406928
PhoLip_ATPase_C	4.759395420477313
CHD	0.11316627588778054
PIN_Rrp44-like	2.7770653149974067
OB_Dis3	2.2941662678748673
RNB	0.41533473992495984
HMG-box_SF	0.09904481633194168
HFD_SF	0.1662400918875806
zf-ZPR1	1.381550849668904
Sas10_Utp3	1.823056043091219
Sas10	5.487202756627418
ExoX-like_C	1.6017281529963094
DEXHc_HARP_SMARCAL1	0.6794274004040436
Collagen	0.3121693461315876
UBCc_UBE2K	1.243413713353511
UBA_II_E2_pyUCE_like	12.323989951045064
RWD	0.488846559335224
RWDD2_C	2.455637252286388
PTZ00395	0.08456822195690503
HAD_FCP1-like	1.8508940237920823
BRCT	0.049902639780872504
PHA03169	0.036481323224613164
NlpI	0.11317730734042293
MPP_superfamily	0.07530921643384995
MCM	0.41962449440462724
MCM6_C	5.5056998603685186
RlmE	2.1637509285589287
DUF3381	1.5233537739023901
Spb1_C	2.6965832912755663
ZnF_RBZ	0.08836672708845403
RRM_SF	0.01471586571580917
OCRE	0.8804074036359384
DUF4217	0.5003735129737535
THF_DHG_CYH	4.426062087143979
NADB_Rossmann	0.04096814464618491
MINDY-3_4_CD	1.0231821884526615
MSCRAMM_ClfA	0.019672538657315882
NLE	1.9788963937915776
POLBc	0.8180253901274782
DUF1744	2.229780648897395
CPW_WPC	0.502335657821296
Cullin	0.63439867716072
Cullin_Nedd8	1.1178494883422518
PHD_ARID4_like	2.282203960118464
Bromodomain	0.04935926864117478
zf-HC5HC2H	0.9912206798963985
RRP7_like	3.080997487761266
RRM1_SECp43_like	4.107996650348355
RRM	0.06135415976541971
rne	0.03778031141673772
Abhydrolase	0.057400857742122675
Luminal_IRE1_like	1.4184311154836315
STKc_EIF2AK	1.1920634256813856
AFD_class_I	0.12004431779447151
IBN_N	0.6396120088795929
HEAT_EZ	0.3927729642682372
MAP7	0.07198938511853982
CRAL_TRIO_N	1.360471251324067
CRAL_TRIO	1.0739027450323908
PRK08581	0.043454546706119646
NatB_MDM20	1.552525658288046
GAT_SF	1.2577746543290849
PHD_SF	0.022418390546392226
PHD	0.09158380708264086
DEXHc_Snf	1.1082475836528727
SF2_C_SNF	0.1743987095346729
